ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
12,2016,12,17,CNTRL,ELP,77
7,2016,1,5,CNTRL,SDF,2
8,2015,3,7,CNTRL,SAN,13
14,2014,12,17,CNTRL,HOU,132
15,2015,7,5,CNTRL,SDF,496
47,2017,10,17,CNTRL,HOU,3
17,2016,2,18,CNTRL,KUB,35
9,2015,9,7,CNTRL,TPE,4
12,2015,5,17,CNTRL,HOU,22
12,2015,1,5,CNTRL,SDF,4
13,2014,10,18,CNTRL,CKG,106
12,2015,8,18,CNTRL,KUB,65
19,2015,6,18,CNTRL,CKG,502
11,2015,4,5,CNTRL,AMS,5
9,2018,2,18,CNTRL,CKG,104
10,2015,3,17,CNTRL,HOU,20
8,2018,2,7,CNTRL,TPE,1
7,2014,10,17,CNTRL,HOU,99
7,2015,1,3,CNTRL,ONT,2
12,2017,8,7,CNTRL,PEN,2
7,2015,4,8,CNTRL,ORD,243
9,2018,2,18,CNTRL,CKG,121
17,2015,5,5,CNTRL,SHE,92
8,2017,6,5,CNTRL,SIN,6
9,2015,9,5,CNTRL,SIN,2
7,2014,10,7,CNTRL,PHX,106
25,2016,6,5,CNTRL,SIN,1
7,2014,8,5,CNTRL,SIN,3
20,2017,5,5,CNTRL,SHA,3
13,2016,11,18,CNTRL,KUB,56
32,2016,8,18,CNTRL,CKG,47
10,2017,6,5,CNTRL,SHA,7
14,2017,10,17,CNTRL,SIN,3
13,2014,10,18,CNTRL,CKG,73
18,2017,2,18,CNTRL,CKG,122
12,2017,9,18,CNTRL,CKG,128
14,2017,3,7,CNTRL,YYZ,9
16,2017,12,17,CNTRL,HOU,6
9,2015,3,5,CNTRL,SDF,4
8,2016,8,5,CNTRL,PHX,1268
12,2017,6,18,CNTRL,CKG,104
7,2018,1,17,CNTRL,HOU,18
8,2017,3,18,CNTRL,CKG,291
11,2017,6,18,CNTRL,CKG,111
15,2015,6,18,CNTRL,CKG,124
9,2017,7,17,CNTRL,ELP,55
26,2014,8,17,CNTRL,HOU,7
13,2016,6,5,CNTRL,AMS,2
13,2014,9,5,CNTRL,AMS,2
7,2017,11,5,CNTRL,SHA,12
7,2015,3,9,CNTRL,SZX,13965
8,2015,5,7,CNTRL,SAN,198
17,2014,10,18,CNTRL,CKG,70
10,2016,8,17,CNTRL,ELP,205
8,2015,3,7,CNTRL,SDF,1488
22,2016,9,17,CNTRL,HOU,6
61,2015,12,17,CNTRL,HOU,4
7,2016,12,17,CNTRL,ELP,117
7,2017,4,17,CNTRL,ELP,179
8,2014,11,18,CNTRL,KUB,167
13,2017,2,18,CNTRL,CKG,71
11,2016,10,5,CNTRL,AMS,1
14,2015,7,17,CNTRL,HKG,1
12,2017,9,17,CNTRL,ELP,13
18,2018,2,18,CNTRL,CKG,41
17,2015,11,5,CNTRL,SIN,3
7,2015,6,18,CNTRL,CKG,353
7,2017,2,5,CNTRL,SIN,5
7,2016,6,7,CNTRL,PRG,4
9,2016,6,17,CNTRL,ELP,143
14,2016,10,17,CNTRL,ELP,57
14,2016,3,18,CNTRL,CKG,100
26,2017,9,18,CNTRL,CKG,12
26,2015,5,17,CNTRL,HOU,15
10,2017,4,17,CNTRL,ELP,132
29,2015,11,17,CNTRL,HOU,9
7,2015,3,18,CNTRL,CKG,217
54,2015,8,18,CNTRL,CKG,6
7,2016,10,17,CNTRL,SFO,9
7,2016,10,17,CNTRL,ELP,126
12,2018,2,5,CNTRL,SDF,485
23,2017,9,17,CNTRL,ELP,9
7,2017,5,17,CNTRL,ELP,134
24,2017,1,17,CNTRL,ELP,18
7,2016,1,9,CNTRL,BOS,3293
7,2016,11,17,CNTRL,ELP,99
7,2017,4,17,CNTRL,ELP,106
16,2017,11,5,CNTRL,SIN,2
21,2017,7,18,CNTRL,CKG,116
12,2014,10,5,CNTRL,AMS,7
8,2016,5,7,CNTRL,YYZ,2
25,2016,9,18,CNTRL,CKG,44
7,2017,6,17,CNTRL,HOU,9
77,2014,12,17,CNTRL,HOU,4
7,2015,1,7,CNTRL,YYZ,29
8,2016,8,18,CNTRL,CKG,243
8,2016,7,17,CNTRL,BUD,21
8,2015,3,7,CNTRL,TPA,55
26,2015,10,5,CNTRL,SIN,2
12,2017,5,18,CNTRL,CKG,103
13,2015,4,5,CNTRL,SHE,1
13,2016,5,5,CNTRL,SHE,92
7,2017,2,17,CNTRL,ELP,75
8,2014,8,5,CNTRL,SDF,507
45,2017,6,17,CNTRL,ELP,11
16,2015,6,5,CNTRL,SDF,496
37,2017,3,17,CNTRL,ELP,2
11,2015,4,8,CNTRL,ORD,152
7,2015,12,17,CNTRL,HOU,40
8,2017,6,17,CNTRL,ELP,165
14,2017,3,17,CNTRL,HOU,13
20,2016,5,18,CNTRL,CKG,15
14,2015,9,18,CNTRL,CKG,108
7,2017,4,5,CNTRL,SIN,15
8,2017,2,17,CNTRL,ELP,201
7,2014,9,8,CNTRL,ORD,150
12,2017,8,18,CNTRL,CKG,82
19,2015,11,18,CNTRL,CKG,64
41,2017,12,18,CNTRL,CKG,27
15,2015,5,18,CNTRL,CKG,50
31,2016,1,17,CNTRL,HOU,9
11,2015,10,18,CNTRL,CKG,11
8,2017,11,5,CNTRL,SDF,485
11,2017,4,5,CNTRL,SDF,496
8,2014,12,18,CNTRL,CKG,174
7,2015,3,17,CNTRL,SFO,26
13,2017,9,17,CNTRL,ELP,15
17,2016,4,5,CNTRL,SDF,496
12,2014,8,5,CNTRL,SHE,3000
20,2015,1,18,CNTRL,KUB,35
15,2017,6,5,CNTRL,SIN,1
8,2017,3,18,CNTRL,CKG,235
17,2014,11,5,CNTRL,AMS,4
14,2015,4,7,CNTRL,SHA,10
7,2014,8,18,CNTRL,CKG,309
17,2014,12,17,CNTRL,HOU,24
10,2017,4,18,CNTRL,CKG,236
8,2015,2,18,CNTRL,KUB,14
7,2015,11,17,CNTRL,HOU,4
9,2015,8,18,CNTRL,CKG,109
8,2016,8,7,CNTRL,TPE,1
30,2015,3,17,CNTRL,SFO,7
10,2015,7,18,CNTRL,KUB,78
14,2014,9,17,CNTRL,HOU,29
18,2015,12,7,CNTRL,PEN,1
13,2016,3,18,CNTRL,KUB,12
21,2016,4,18,CNTRL,CKG,64
9,2016,11,18,CNTRL,NKG,171
7,2014,8,18,CNTRL,CKG,85
10,2015,12,18,CNTRL,HKG,4
14,2015,11,5,CNTRL,AMS,2
7,2015,8,17,CNTRL,HOU,31
7,2017,6,18,CNTRL,CKG,181
7,2014,10,17,CNTRL,HOU,309
7,2017,5,17,CNTRL,HOU,23
10,2015,7,17,CNTRL,HOU,79
7,2016,1,7,CNTRL,SEA,320
9,2017,3,17,CNTRL,ELP,29
9,2015,9,17,CNTRL,HOU,26
10,2014,11,5,CNTRL,SIN,2
8,2016,5,5,CNTRL,SDF,4
13,2015,8,9,CNTRL,SEL,11342
9,2017,10,18,CNTRL,CKG,209
7,2016,12,17,CNTRL,ELP,60
8,2018,2,5,CNTRL,SHA,9
19,2016,9,18,CNTRL,KUB,30
17,2015,11,18,CNTRL,CKG,34
17,2016,4,3,CNTRL,ONT,20
8,2017,8,17,CNTRL,SFO,2
210,2016,5,17,CNTRL,HOU,1
7,2016,11,17,CNTRL,SFO,9
8,2017,7,18,CNTRL,CKG,138
7,2015,7,17,CNTRL,SFO,11
7,2016,12,17,CNTRL,HOU,17
9,2017,12,5,CNTRL,SIN,4
7,2015,1,7,CNTRL,MKC,7
9,2016,8,18,CNTRL,CKG,122
12,2017,6,7,CNTRL,PEN,1
10,2017,10,18,CNTRL,CKG,125
8,2018,2,7,CNTRL,PEN,4
7,2016,4,18,CNTRL,KUB,50
7,2017,5,17,CNTRL,ELP,163
11,2015,2,18,CNTRL,CKG,103
14,2017,8,17,CNTRL,ELP,60
162,2016,12,17,CNTRL,SFO,2
11,2016,8,18,CNTRL,CKG,305
25,2014,8,17,CNTRL,SFO,7
7,2014,9,18,CNTRL,CKG,133
11,2017,7,18,CNTRL,CKG,232
8,2016,5,17,CNTRL,SFO,9
46,2016,10,18,CNTRL,HKG,1
8,2017,1,17,CNTRL,HOU,31
10,2017,2,18,CNTRL,CKG,99
9,2015,2,17,CNTRL,HOU,110
7,2016,4,18,CNTRL,ELP,251
8,2015,8,18,CNTRL,CKG,83
14,2016,8,17,CNTRL,ELP,7
25,2015,2,17,CNTRL,HOU,18
10,2014,11,17,CNTRL,HOU,33
20,2016,4,18,CNTRL,CKG,60
10,2015,3,18,CNTRL,ELP,71
9,2015,12,3,CNTRL,ONT,24
53,2017,2,17,CNTRL,HOU,2
9,2016,9,3,CNTRL,MEM,4
13,2015,7,5,CNTRL,SIN,2
9,2016,9,18,CNTRL,CKG,106
7,2014,10,17,CNTRL,HOU,73
17,2015,9,18,CNTRL,CKG,14
10,2014,10,18,CNTRL,CKG,103
8,2016,10,17,CNTRL,ELP,88
81,2016,10,17,CNTRL,HOU,3
20,2016,2,9,CNTRL,SEL,8347
9,2015,6,18,CNTRL,CKG,177
7,2017,1,18,CNTRL,CKG,94
9,2017,3,8,CNTRL,SLC,75
8,2017,2,17,CNTRL,ELP,99
19,2014,8,17,CNTRL,HOU,9
117,2015,7,17,CNTRL,SFO,2
13,2017,1,17,CNTRL,ELP,181
24,2017,7,17,CNTRL,ELP,183
7,2015,3,8,CNTRL,ORD,320
7,2014,10,18,CNTRL,HKG,8
22,2015,4,17,CNTRL,HOU,1
8,2015,7,18,CNTRL,KUB,65
9,2016,3,18,CNTRL,CKG,173
12,2016,6,17,CNTRL,HOU,8
12,2016,9,18,CNTRL,CKG,74
40,2016,4,18,CNTRL,CKG,29
99,2016,8,17,CNTRL,SFO,2
7,2014,12,18,CNTRL,KUB,60
8,2017,3,18,CNTRL,CKG,278
7,2016,10,18,CNTRL,ELP,84
8,2017,3,17,CNTRL,HOU,15
8,2017,8,5,CNTRL,KUB,11
9,2015,4,17,CNTRL,HOU,33
11,2014,9,17,CNTRL,HOU,121
7,2017,1,5,CNTRL,SDF,485
16,2018,1,18,CNTRL,CKG,51
8,2014,12,18,CNTRL,CKG,131
7,2015,8,7,CNTRL,BOM,214
16,2017,7,17,CNTRL,HOU,10
19,2016,3,9,CNTRL,DLC,10860
12,2015,3,18,CNTRL,CKG,139
8,2017,2,18,CNTRL,CKG,138
8,2016,5,17,CNTRL,ELP,196
9,2014,12,17,CNTRL,HOU,143
15,2016,8,18,CNTRL,HKG,3
9,2017,8,17,CNTRL,ELP,185
12,2017,3,17,CNTRL,HOU,18
11,2017,12,5,CNTRL,SHA,3
21,2016,8,18,CNTRL,KUB,29
12,2015,8,17,CNTRL,HOU,3
8,2018,2,5,CNTRL,SIN,12
10,2014,8,17,CNTRL,HOU,1
23,2017,11,17,CNTRL,HOU,6
22,2016,6,17,CNTRL,HOU,7
7,2017,8,18,CNTRL,CKG,230
39,2018,1,18,CNTRL,CKG,63
7,2017,9,17,CNTRL,ELP,174
11,2015,3,17,CNTRL,SFO,13
8,2016,4,5,CNTRL,AMS,3
25,2017,7,17,CNTRL,ELP,18
51,2015,1,17,CNTRL,SFO,2
14,2016,2,9,CNTRL,BOS,3797
7,2015,9,7,CNTRL,PEN,2
8,2015,9,18,CNTRL,CKG,148
9,2017,5,17,CNTRL,ELP,143
20,2016,8,17,CNTRL,ELP,2
8,2017,7,17,CNTRL,ELP,190
10,2015,3,18,CNTRL,CKG,174
9,2015,3,3,CNTRL,ONT,11
9,2017,5,18,CNTRL,CKG,132
7,2015,6,18,CNTRL,CKG,95
40,2016,11,17,CNTRL,HOU,4
11,2015,3,18,CNTRL,CKG,54
11,2014,10,5,CNTRL,SDF,4
14,2015,12,3,CNTRL,ONT,1960
14,2016,12,18,CNTRL,HKG,2
16,2016,4,9,CNTRL,SGF,4899
8,2016,6,17,CNTRL,SFO,4
10,2015,8,18,CNTRL,CKG,41
18,2017,8,18,CNTRL,CKG,70
7,2018,1,17,CNTRL,ELP,280
20,2014,9,18,CNTRL,CKG,28
19,2016,12,18,CNTRL,CKG,8
11,2017,3,18,CNTRL,CKG,82
9,2016,8,9,CNTRL,YUL,2586
21,2015,8,5,CNTRL,AMS,2
7,2016,2,18,CNTRL,CKG,132
14,2016,11,5,CNTRL,AMS,1
7,2015,7,18,CNTRL,KUB,15
8,2015,7,7,CNTRL,PHX,353
10,2017,5,18,CNTRL,CKG,166
7,2017,1,18,CNTRL,CKG,144
18,2014,12,17,CNTRL,HOU,1
8,2016,5,17,CNTRL,ELP,198
7,2016,7,8,CNTRL,SLC,364
65,2016,2,17,CNTRL,HOU,4
7,2016,7,8,CNTRL,ORD,150
32,2017,10,17,CNTRL,SIN,1
8,2014,10,7,CNTRL,PHX,18
19,2015,7,18,CNTRL,KUB,35
15,2017,7,18,CNTRL,CKG,69
26,2016,5,9,CNTRL,DLC,10860
7,2018,2,18,CNTRL,CKG,126
10,2017,3,18,CNTRL,KUB,15
12,2017,2,17,CNTRL,ELP,187
23,2017,1,17,CNTRL,ELP,15
11,2016,1,18,CNTRL,CKG,95
17,2018,1,18,CNTRL,CKG,71
8,2017,7,17,CNTRL,ELP,40
17,2015,9,18,CNTRL,CKG,110
27,2016,11,18,CNTRL,CKG,62
7,2015,11,18,CNTRL,CKG,551
10,2015,3,5,CNTRL,AMS,3
21,2015,1,17,CNTRL,HOU,22
11,2016,6,18,CNTRL,CKG,132
8,2017,5,18,CNTRL,CKG,157
70,2017,5,18,CNTRL,CKG,30
7,2017,1,5,CNTRL,SHA,9
12,2017,8,17,CNTRL,ELP,163
31,2016,8,18,CNTRL,KUB,6
8,2017,8,17,CNTRL,HOU,27
23,2015,8,18,CNTRL,CKG,29
29,2016,9,18,CNTRL,CKG,77
11,2016,11,18,CNTRL,CKG,111
43,2016,3,18,CNTRL,CKG,38
10,2016,8,18,CNTRL,CKG,92
8,2017,5,5,CNTRL,SIN,12
10,2017,3,7,CNTRL,YYZ,4
18,2017,1,18,CNTRL,CKG,71
35,2017,3,17,CNTRL,ELP,53
52,2016,9,18,CNTRL,CKG,34
12,2016,2,18,CNTRL,CKG,56
16,2017,3,17,CNTRL,ELP,35
9,2016,8,7,CNTRL,CTU,10
7,2014,10,5,CNTRL,SDF,485
8,2014,8,17,CNTRL,HOU,143
9,2017,7,18,CNTRL,CKG,273
9,2016,3,5,CNTRL,SDF,7
7,2017,2,7,CNTRL,PEN,2
8,2017,6,18,CNTRL,CKG,200
41,2017,2,18,CNTRL,CKG,28
9,2015,4,5,CNTRL,SDF,728
7,2016,10,5,CNTRL,SDF,584
16,2014,12,17,CNTRL,HOU,2
14,2015,7,18,CNTRL,CKG,602
10,2016,7,18,CNTRL,CKG,220
8,2015,5,17,CNTRL,HOU,55
11,2017,7,18,CNTRL,CKG,161
42,2016,12,17,CNTRL,ELP,9
9,2014,11,17,CNTRL,HOU,29
9,2014,12,7,CNTRL,PHX,4
15,2014,9,17,CNTRL,HOU,24
7,2014,11,18,CNTRL,CKG,694
9,2016,6,5,CNTRL,PHX,1219
7,2016,3,18,CNTRL,CKG,158
8,2015,11,17,CNTRL,SFO,9
7,2017,4,5,CNTRL,SDF,606
11,2016,4,3,CNTRL,ONT,15
11,2017,8,17,CNTRL,ELP,15
17,2015,2,5,CNTRL,SIN,1
17,2016,3,5,CNTRL,SDF,496
22,2017,4,17,CNTRL,ELP,60
7,2017,9,5,CNTRL,BOS,163
13,2017,8,18,CNTRL,CKG,116
13,2016,8,17,CNTRL,HOU,7
13,2016,3,17,CNTRL,HOU,9
9,2016,3,5,CNTRL,SHE,3000
17,2017,5,5,CNTRL,SIN,1
11,2016,5,5,CNTRL,SDF,22
8,2017,7,17,CNTRL,HOU,14
8,2015,1,17,CNTRL,HOU,3
10,2014,11,18,CNTRL,CKG,142
7,2017,1,8,CNTRL,ORD,159
16,2017,6,18,CNTRL,CKG,119
10,2017,5,17,CNTRL,ELP,73
10,2015,10,17,CNTRL,SIN,1
72,2017,12,18,CNTRL,CKG,72
9,2016,9,17,CNTRL,ELP,236
8,2014,9,17,CNTRL,PRG,11
7,2014,11,17,CNTRL,SFO,11
11,2017,3,18,CNTRL,CKG,137
8,2016,5,18,CNTRL,ELP,108
21,2016,6,17,CNTRL,ELP,2
7,2016,6,7,CNTRL,TPE,2
16,2015,1,17,CNTRL,HOU,66
10,2017,4,18,CNTRL,KUB,28
12,2017,2,7,CNTRL,PHX,2
7,2015,4,5,CNTRL,SDF,595
7,2017,10,5,CNTRL,SIN,3
8,2015,3,18,CNTRL,CKG,195
10,2017,12,4,CNTRL,MTY,10050
11,2016,12,5,CNTRL,SIN,2
11,2014,10,7,CNTRL,PHX,9
8,2016,4,18,CNTRL,KUB,105
19,2017,8,18,CNTRL,CKG,115
31,2017,11,18,CNTRL,CKG,61
33,2014,12,18,CNTRL,CKG,41
12,2014,8,17,CNTRL,ELP,2
10,2017,2,18,CNTRL,CKG,129
8,2016,8,17,CNTRL,ELP,71
84,2017,6,18,CNTRL,CKG,30
13,2014,12,17,CNTRL,HOU,33
11,2017,5,17,CNTRL,ELP,40
9,2017,7,17,CNTRL,ELP,170
11,2016,10,17,CNTRL,HOU,30
21,2015,8,18,CNTRL,CKG,39
24,2017,3,17,CNTRL,ELP,187
29,2016,11,18,CNTRL,CKG,9
27,2017,6,18,CNTRL,CKG,23
12,2018,1,17,CNTRL,HOU,8
7,2017,3,5,CNTRL,SDF,9
9,2016,11,5,CNTRL,SDF,569
7,2015,2,17,CNTRL,HOU,71
7,2014,10,18,CNTRL,KUB,39
15,2015,5,5,CNTRL,AMS,2
9,2015,10,17,CNTRL,HOU,4
7,2016,3,18,CNTRL,CKG,152
9,2016,3,17,CNTRL,ELP,289
7,2017,11,5,CNTRL,AMS,1
8,2015,12,18,CNTRL,CKG,174
19,2015,1,18,CNTRL,CKG,73
50,2016,11,5,CNTRL,SHA,4
42,2016,10,17,CNTRL,HOU,4
31,2015,7,18,CNTRL,KUB,6
16,2016,8,18,CNTRL,CKG,91
9,2016,10,18,CNTRL,CKG,91
23,2017,4,17,CNTRL,ELP,13
8,2015,7,18,CNTRL,KUB,159
12,2017,7,18,CNTRL,CKG,90
33,2017,7,17,CNTRL,ELP,13
12,2016,7,17,CNTRL,ELP,7
9,2016,4,17,CNTRL,HOU,11
11,2016,8,17,CNTRL,ELP,181
39,2016,3,17,CNTRL,HOU,4
7,2018,1,18,CNTRL,CKG,122
8,2017,9,5,CNTRL,SDF,7
7,2017,6,17,CNTRL,ELP,198
10,2015,12,7,CNTRL,PHX,2
7,2016,1,5,CNTRL,SDF,4
14,2015,4,18,CNTRL,KUB,4
9,2016,10,18,CNTRL,CKG,115
9,2014,11,7,CNTRL,TPA,46
7,2016,7,7,CNTRL,YYZ,2
7,2016,11,5,CNTRL,SDF,573
7,2017,3,5,CNTRL,SDF,66
39,2017,11,17,CNTRL,HOU,3
18,2017,6,18,CNTRL,CKG,66
10,2017,8,17,CNTRL,ELP,71
10,2015,3,18,CNTRL,CKG,266
20,2016,12,18,CNTRL,CKG,64
20,2015,4,5,CNTRL,SDF,496
16,2016,4,17,CNTRL,HOU,12
74,2016,12,17,CNTRL,HOU,2
9,2015,3,18,CNTRL,KUB,11
7,2014,12,5,CNTRL,HKG,832
8,2017,3,4,CNTRL,AMS,49
46,2015,3,17,CNTRL,HOU,2
10,2015,6,3,CNTRL,ONT,11
13,2017,11,18,CNTRL,CKG,93
20,2015,5,17,CNTRL,HOU,18
7,2015,3,7,CNTRL,YYZ,18
11,2015,7,18,CNTRL,KUB,79
8,2015,3,5,CNTRL,AMS,15
46,2017,2,17,CNTRL,HOU,3
38,2015,8,17,CNTRL,HOU,1
15,2017,6,17,CNTRL,ELP,64
9,2017,12,18,CNTRL,CKG,134
7,2015,12,5,CNTRL,SHE,97
8,2017,7,17,CNTRL,ELP,176
13,2015,7,18,CNTRL,KUB,64
12,2017,1,17,CNTRL,ELP,185
10,2014,10,5,CNTRL,SIN,2
12,2018,1,17,CNTRL,SIN,2
9,2014,12,18,CNTRL,KUB,2
12,2017,3,17,CNTRL,ELP,163
8,2017,8,5,CNTRL,SDF,485
9,2015,5,5,CNTRL,AMS,3
8,2015,3,5,CNTRL,AMS,99
7,2017,9,18,CNTRL,CKG,116
7,2017,3,17,CNTRL,HOU,27
9,2017,3,18,CNTRL,CKG,150
11,2016,6,17,CNTRL,HOU,26
8,2015,3,17,CNTRL,PRG,1
8,2015,2,18,CNTRL,KUB,24
8,2016,8,17,CNTRL,ELP,174
8,2014,10,17,CNTRL,HOU,187
12,2017,5,17,CNTRL,ELP,183
14,2017,5,17,CNTRL,ELP,20
7,2015,7,18,CNTRL,KUB,160
9,2017,11,17,CNTRL,HOU,18
141,2015,4,18,CNTRL,CKG,3
14,2015,4,18,CNTRL,CKG,141
10,2014,10,18,CNTRL,CKG,16
25,2015,9,17,CNTRL,HOU,13
16,2017,1,17,CNTRL,ELP,66
7,2015,5,17,CNTRL,HOU,2
10,2016,12,7,CNTRL,PEN,2
20,2015,7,17,CNTRL,HOU,31
12,2017,10,17,CNTRL,PRG,1
12,2016,11,5,CNTRL,SDF,337
11,2015,4,7,CNTRL,PHX,507
24,2016,11,18,CNTRL,CKG,21
18,2014,8,5,CNTRL,SHE,200
8,2017,11,18,CNTRL,CKG,196
44,2017,3,18,CNTRL,CKG,27
35,2016,5,18,CNTRL,CKG,41
7,2015,2,5,CNTRL,AMS,104
11,2017,5,18,CNTRL,CKG,97
7,2016,6,3,CNTRL,ONT,2
11,2015,1,17,CNTRL,HOU,2
7,2017,11,17,CNTRL,SIN,31
15,2015,10,18,CNTRL,CKG,146
11,2014,9,18,CNTRL,CKG,92
9,2017,11,5,CNTRL,SHA,10
7,2015,3,7,CNTRL,PHX,2
7,2017,8,17,CNTRL,ELP,55
7,2016,7,17,CNTRL,ELP,77
7,2014,10,17,CNTRL,HOU,121
9,2014,8,17,CNTRL,PRG,7
9,2016,5,5,CNTRL,AMS,3
12,2016,12,17,CNTRL,HOU,12
24,2015,9,18,CNTRL,CKG,33
16,2017,12,18,CNTRL,CKG,147
32,2015,6,17,CNTRL,HOU,13
7,2016,10,5,CNTRL,SDF,573
31,2016,10,18,CNTRL,CKG,90
12,2017,12,18,CNTRL,CKG,236
7,2016,7,18,CNTRL,CKG,383
34,2015,6,17,CNTRL,HOU,9
11,2015,8,3,CNTRL,ONT,2
23,2015,3,17,CNTRL,HOU,26
27,2016,5,5,CNTRL,SDF,496
7,2016,6,18,CNTRL,CKG,22
8,2017,7,7,CNTRL,YYZ,2
9,2015,2,5,CNTRL,SDF,7
10,2017,5,17,CNTRL,ELP,68
15,2016,4,18,CNTRL,CKG,72
7,2015,10,5,CNTRL,CLT,7
15,2017,3,17,CNTRL,ELP,183
7,2014,12,18,CNTRL,CKG,222
7,2018,1,10,CNTRL,MEX,92594
24,2014,12,18,CNTRL,CKG,101
7,2017,6,17,CNTRL,HOU,8
7,2015,9,8,CNTRL,ORD,152
12,2015,12,18,CNTRL,HKG,9
49,2016,1,18,CNTRL,CKG,32
22,2015,1,18,CNTRL,CKG,69
15,2018,2,17,CNTRL,HOU,6
53,2017,12,18,CNTRL,CKG,46
10,2015,7,18,CNTRL,CKG,600
11,2014,12,17,CNTRL,SIN,1
7,2016,6,18,CNTRL,KUB,49
23,2016,2,18,CNTRL,CKG,40
21,2015,6,17,CNTRL,HOU,24
8,2017,5,7,CNTRL,TPE,1
42,2018,1,18,CNTRL,CKG,64
9,2014,12,17,CNTRL,HOU,29
17,2017,8,17,CNTRL,SIN,1
7,2017,1,18,CNTRL,CKG,252
10,2017,3,17,CNTRL,ELP,172
21,2014,12,18,CNTRL,CKG,56
7,2018,2,18,CNTRL,CKG,147
10,2016,3,5,CNTRL,SIN,7
10,2015,2,5,CNTRL,SDF,728
14,2014,10,5,CNTRL,SDF,606
32,2016,5,18,CNTRL,KUB,6
14,2017,3,17,CNTRL,HOU,9
7,2017,10,7,CNTRL,TYO,9
15,2017,5,17,CNTRL,ELP,181
7,2016,6,8,CNTRL,ORD,154
12,2015,6,17,CNTRL,HOU,66
13,2014,9,17,CNTRL,HOU,31
12,2018,1,17,CNTRL,HOU,12
9,2014,9,17,CNTRL,HOU,198
12,2017,5,18,CNTRL,CKG,18
14,2017,8,17,CNTRL,HOU,8
7,2015,4,18,CNTRL,CKG,171
9,2016,3,18,CNTRL,CKG,320
175,2017,6,17,CNTRL,ELP,2
8,2016,3,18,CNTRL,CKG,525
7,2015,5,18,CNTRL,KUB,72
37,2017,1,5,CNTRL,SHA,2
22,2017,3,17,CNTRL,HOU,7
9,2015,12,18,CNTRL,CKG,195
13,2014,12,7,CNTRL,YYZ,2
11,2015,7,18,CNTRL,CKG,502
16,2016,6,17,CNTRL,ELP,62
12,2017,4,17,CNTRL,ELP,64
9,2014,12,18,CNTRL,CKG,331
12,2014,9,17,CNTRL,HOU,88
8,2014,9,5,CNTRL,SDF,606
81,2016,3,18,CNTRL,CKG,6
25,2017,12,18,CNTRL,CKG,11
8,2014,11,7,CNTRL,SAN,606
7,2017,2,18,CNTRL,CKG,214
19,2016,2,18,CNTRL,KUB,6
10,2016,5,7,CNTRL,TPE,1
71,2015,8,17,CNTRL,SFO,2
7,2015,6,18,CNTRL,KUB,97
7,2015,2,8,CNTRL,ORD,7
11,2017,8,18,CNTRL,CKG,146
7,2014,11,17,CNTRL,HOU,66
10,2015,9,5,CNTRL,AMS,3
11,2015,10,17,CNTRL,HOU,29
11,2017,7,17,CNTRL,HOU,13
10,2017,5,17,CNTRL,ELP,42
15,2016,7,18,CNTRL,CKG,81
21,2016,4,18,CNTRL,CKG,74
9,2016,7,17,CNTRL,HOU,11
16,2014,10,7,CNTRL,PHX,4
7,2015,1,5,CNTRL,SDF,2
7,2016,2,18,CNTRL,KUB,4
9,2015,5,5,CNTRL,AMS,4
7,2016,2,18,CNTRL,CKG,127
78,2016,12,18,CNTRL,CKG,5
7,2014,9,18,CNTRL,CKG,551
20,2017,9,18,CNTRL,CKG,18
7,2015,1,4,CNTRL,MTY,10500
14,2017,10,17,CNTRL,HOU,7
16,2015,4,18,CNTRL,CKG,59
32,2015,4,18,CNTRL,CKG,5
10,2017,6,17,CNTRL,HOU,18
56,2014,12,17,CNTRL,HOU,2
16,2015,3,5,CNTRL,SHE,3000
7,2017,1,17,CNTRL,SFO,13
10,2014,10,5,CNTRL,AMS,6
11,2018,2,18,CNTRL,CKG,76
10,2016,5,3,CNTRL,ONT,2
22,2016,11,18,CNTRL,CKG,77
7,2016,10,18,CNTRL,CKG,231
9,2016,5,17,CNTRL,ELP,123
7,2016,3,18,CNTRL,KUB,96
8,2016,2,17,CNTRL,SIN,1
27,2016,5,18,CNTRL,CKG,64
7,2014,12,18,CNTRL,CKG,602
54,2017,1,5,CNTRL,SHA,3
8,2014,10,18,CNTRL,CKG,244
46,2017,9,17,CNTRL,HOU,2
7,2015,3,18,CNTRL,CKG,136
39,2016,7,18,CNTRL,CKG,40
64,2016,8,18,CNTRL,CKG,36
8,2016,6,5,CNTRL,SDF,22
25,2014,9,18,CNTRL,CKG,36
17,2016,5,17,CNTRL,ELP,62
27,2017,7,5,CNTRL,SHA,13
9,2017,3,18,CNTRL,KUB,32
8,2016,9,5,CNTRL,SIN,4
8,2014,12,5,CNTRL,SDF,606
23,2014,11,18,CNTRL,CKG,90
8,2017,12,17,CNTRL,HOU,10
9,2015,6,5,CNTRL,SIN,4
14,2017,3,18,CNTRL,CKG,22
7,2018,1,8,CNTRL,SLC,77
7,2016,1,7,CNTRL,SEA,276
10,2014,9,3,CNTRL,ONT,44
7,2017,11,17,CNTRL,SIN,2
9,2017,6,5,CNTRL,SDF,496
18,2015,3,18,CNTRL,CKG,58
21,2015,12,5,CNTRL,AMS,1
25,2017,6,18,CNTRL,CKG,90
